Authors,Author full names,Author(s) ID,Year,Cited by,DOI,Link,stage1_status,stage1_matched_kws,stage2_status,stage2_matched_kws,final_status
De Oliveira L.A.; Antunes R.A.,"De Oliveira, Leandro Antonio (57196723300); Antunes, Renato Altobelli (14824566300)",57196723300; 14824566300,2020,2,10.4028/www.scientific.net/MSF.1012.424,https://www.scopus.com/pages/publications/85096497277?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Singh K.; Gupta A.; Haq M.I.U.; Mohan S.; Kumar D.; Wani M.F.,"Singh, Khushneet (58903494500); Gupta, Avi (57211926713); Haq, Mir Irfan Ul (57213598608); Mohan, Sanjay (57210121117); Kumar, Deepak (57202478138); Wani, Mohd Farooq (56273836300)",58903494500; 57211926713; 57213598608; 57210121117; 57202478138; 56273836300,2025,1,10.1111/ijac.70010,https://www.scopus.com/pages/publications/105009328383?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Rico-Cano A.D.; Mirza-Rosca J.C.; Ocak B.C.; Goller G.,"Rico-Cano, Alberto Daniel (59522958200); Mirza-Rosca, Julia Claudia (57320856200); Ocak, Burak Cagri (57196746788); Goller, Gultekin (35324134900)",59522958200; 57320856200; 57196746788; 35324134900,2025,3,10.3390/app15094859,https://www.scopus.com/pages/publications/105004900899?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Soltani H.; Hanini K.; Benahmed M.; Boudiba S.; Boudiba L.; Tamfu A.N.; Zellagui A.; Akkal S.,"Soltani, Habiba (59141072500); Hanini, Karima (6505915723); Benahmed, Merzoug (14017683700); Boudiba, Sameh (55329327500); Boudiba, Louiza (8392930600); Tamfu, Alfred Ngenge (59157761300); Zellagui, Amar (23020185100); Akkal, Salah (55984351400)",59141072500; 6505915723; 14017683700; 55329327500; 8392930600; 59157761300; 23020185100; 55984351400,2025,3,10.18321/ectj1655,https://www.scopus.com/pages/publications/105004294121?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Miyauchi M.; Ooi A.; Tada E.,"Miyauchi, Mizuki (59489882600); Ooi, Azusa (56337378900); Tada, Eiji (55571570400)",59489882600; 56337378900; 55571570400,2025,2,10.2320/matertrans.MT-C2024005,https://www.scopus.com/pages/publications/85213206419?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Liu P.; Dong M.; Lu B.; Wang C.; Chang H.; You Y.; Gu F.; Xie W.; Xu S.; He M.; Zhang B.,"Liu, Pengwei (59634329700); Dong, Meiling (56040046600); Lu, Bingwen (57188715183); Wang, Chaohui (57205704379); Chang, Haiyang (57701566800); You, Yuan (36870140800); Gu, Feng (58958103500); Xie, Wanjun (58846607200); Xu, Shimiao (58861250300); He, Mingxin (59325793500); Zhang, Bohao (60128237300)",59634329700; 56040046600; 57188715183; 57205704379; 57701566800; 36870140800; 58958103500; 58846607200; 58861250300; 59325793500; 60128237300,2026,0,10.1016/j.surfcoat.2026.133469,https://www.scopus.com/pages/publications/105035508207?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Abdul Rahman F.; Basirun W.J.; Johan M.R.; Ghazali N.,"Abdul Rahman, Fariza (57193531658); Basirun, Wan Jefrey (35550587900); Johan, Mohd Rafie (8727448400); Ghazali, Nadiah (57211508042)",57193531658; 35550587900; 8727448400; 57211508042,2023,4,10.1016/j.matlet.2023.133898,https://www.scopus.com/pages/publications/85146879351?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Huang C.; Zhang W.; yan J.; Gu T.; Fan H.; Sun L.; Wang J.,"Huang, Chenhao (58306895500); Zhang, Weizhi (58144568600); yan, Jing (55262386800); Gu, Tan (16554940500); Fan, Hongyuan (55642464900); Sun, Lan (56331205600); Wang, Jun (57881809900)",58306895500; 58144568600; 55262386800; 16554940500; 55642464900; 56331205600; 57881809900,2025,1,10.1016/j.supflu.2025.106670,https://www.scopus.com/pages/publications/105006880628?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Budiarsa I.N.; Widhiada I.W.; Subagia I.D.G.A.; Karohika I.M.G.; Antara I.N.G.,"Budiarsa, I. Nyoman (55906896500); Widhiada, I. Wayan (57192945586); Subagia, I. D. G. Ary (55648688500); Karohika, I. Made G. (57209023701); Antara, I. Nyoman G. (35333655400)",55906896500; 57192945586; 55648688500; 57209023701; 35333655400,2023,1,10.1063/5.0114251,https://www.scopus.com/pages/publications/85151548955?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Lasri M.; Laamari Y.; Ait-karra A.; Bimoussa A.; Zakir O.; Maatallah M.; Idouhli R.; Khadiri M.E.; Itto M.Y.A.; Auhmani A.; Abouelfida A.,"Lasri, Mohammed (58151130300); Laamari, Yassine (57201056454); Ait-karra, Aziz (57807888300); Bimoussa, Abdoullah (55920474300); Zakir, Othmane (57216950389); Maatallah, Mohamed (37061289400); Idouhli, Rachid (57191503200); Khadiri, Mohy Eddine (6507349713); Itto, Moulay Youssef Ait (59158075900); Auhmani, Aziz (55920325300); Abouelfida, Abdesselam (6506134313)",58151130300; 57201056454; 57807888300; 55920474300; 57216950389; 37061289400; 57191503200; 6507349713; 59158075900; 55920325300; 6506134313,2024,4,10.1007/s10008-024-05928-0,https://www.scopus.com/pages/publications/85196006188?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Wang Y.; Wei R.; Zhang B.; Han T.; Pan M.; Hu J.; Li R.,"Wang, Yuan (60364438200); Wei, Rong (58886512900); Zhang, Bingbing (60364550600); Han, Tao (60364590400); Pan, Miao (60364668100); Hu, Jun (57192272408); Li, Ruidong (57226531217)",60364438200; 58886512900; 60364550600; 60364590400; 60364668100; 57192272408; 57226531217,2026,1,10.1016/j.colsurfa.2026.139725,https://www.scopus.com/pages/publications/105029015716?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Sunada S.; Nunomura N.; Majima K.,"Sunada, Satoshi (7006495766); Nunomura, Norio (8937682400); Majima, Kazuhiko (7102678492)",7006495766; 8937682400; 7102678492,2012,1,10.4028/www.scientific.net/MSF.706-709.2008,https://www.scopus.com/pages/publications/84856196271?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Kania A.; Cesarz-Andraczke K.; Brytan Z.; Reimann Ł.; Smolarczyk P.,"Kania, Aneta (57198243905); Cesarz-Andraczke, Katarzyna (56091882900); Brytan, Zbigniew (8370818300); Reimann, Łukasz (55048683200); Smolarczyk, Paulina (57208128450)",57198243905; 56091882900; 8370818300; 55048683200; 57208128450,2022,3,10.3390/ma15041399,https://www.scopus.com/pages/publications/85124807469?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Butt D.P.; Kanner G.S.; Daemen L.L.; Maloy S.; Lillard R.S.,"Butt, D.P. (35549200400); Kanner, G.S. (6701636663); Daemen, L.L. (6701482938); Maloy, S. (7006783002); Lillard, R.S. (7004120502)",35549200400; 6701636663; 6701482938; 7006783002; 7004120502,1997,2,,https://www.scopus.com/pages/publications/0031343608?origin=resultslist,skipped,,not_processed_stage2,,dropped — skipped
Chen P.; Mi C.,"Chen, Peipei (57218562524); Mi, Changhuan (7003612303)",57218562524; 7003612303,2021,2,10.1007/s11581-021-03903-7,https://www.scopus.com/pages/publications/85101975765?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Ramesham R.; Rose M.F.,"Ramesham, R. (7004411684); Rose, M.F. (7402594779)",7004411684; 7402594779,1997,3,,https://www.scopus.com/pages/publications/0030715878?origin=resultslist,skipped,,not_processed_stage2,,dropped — skipped
Soltis J.; Julian R.; Chua C.K.; Lichti K.; Krouse D.,"Soltis, J. (12804982700); Julian, R. (55383592300); Chua, C.K. (55420423800); Lichti, K. (6701774630); Krouse, D. (56209155600)",12804982700; 55383592300; 55420423800; 6701774630; 56209155600,2008,1,,https://www.scopus.com/pages/publications/84867709014?origin=resultslist,skipped,,not_processed_stage2,,dropped — skipped
Fanijo E.O.; Thomas J.G.; Zhu Y.; Esquivel Guerrero J.; Hosking N.C.; Cai W.; Michel F.M.; Brand A.S.,"Fanijo, Ebenezer O. (57208928052); Thomas, Joseph G. (57211058570); Zhu, Yizheng (8269405000); Esquivel Guerrero, Javier (57577548000); Hosking, Niamh C. (17134948000); Cai, Wenjun (54681603800); Michel, F. Marc (57189185136); Brand, Alexander S. (55859518800)",57208928052; 57211058570; 8269405000; 57577548000; 17134948000; 54681603800; 57189185136; 55859518800,2022,5,10.1016/j.matchar.2022.111992,https://www.scopus.com/pages/publications/85130889277?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Caes S.; Bukaemskiy A.; Cannes C.; Delpech S.; De Souza V.; Kursten B.,"Caes, Sébastien (55598392800); Bukaemskiy, Andrey (8295663900); Cannes, Céline (55957825600); Delpech, Sylvie (56014198000); De Souza, Valdir (7006125094); Kursten, Bruno (6603239616)",55598392800; 8295663900; 55957825600; 56014198000; 7006125094; 6603239616,2025,1,10.1016/j.jnucmat.2025.156023,https://www.scopus.com/pages/publications/105009800414?origin=resultslist,passed_stage1,nyquist,dropped_stage2,,dropped — no OCR keywords (stage 2)
Frankel G.S.,"Frankel, Gerald S. (7102089795)",7102089795,2003,1,10.1002/0471266965.com051.pub2,https://www.scopus.com/pages/publications/105026091494?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Li M.; Yu Y.; Zou C.; Tian C.; Xiang Y.,"Li, Man (57967299500); Yu, Yunjiang (57967129300); Zou, Changwei (24778918700); Tian, Canxin (26665205500); Xiang, Yanxiong (57203967597)",57967299500; 57967129300; 24778918700; 26665205500; 57203967597,2023,2,10.3390/coatings13111837,https://www.scopus.com/pages/publications/85177843163?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
J.abraham G.; Kain V.; Dey G.K.; Raja V.S.,"J.abraham, Geogy (14061865200); Kain, V. (6603722554); Dey, G.K. (7006913459); Raja, V.S. (7004568274)",14061865200; 6603722554; 7006913459; 7004568274,2013,5,10.1016/j.jnucmat.2013.01.318,https://www.scopus.com/pages/publications/84875200745?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Wu C.-Y.; Lee W.-H.; Chang S.-C.; Wang Y.-L.,"Wu, Chia-Yang (36987755700); Lee, Wen-Hsi (57145000700); Chang, Shih-Chieh (56608320000); Wang, Ying-Lang (35254278900)",36987755700; 57145000700; 56608320000; 35254278900,2011,2,10.1143/JJAP.50.121803,https://www.scopus.com/pages/publications/82955178480?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Arwati I.G.A.; Ginting D.; Feriyanto D.; Golwa G.V.; Yuliarty P.; Tarigan K.; Damar S.; Khuzaimah; Mashadi M.,"Arwati, I. G. Ayu (57199228056); Ginting, Dianta (55579353500); Feriyanto, Dafit (56012848400); Golwa, Gian Villany (60394621300); Yuliarty, Popi (60510614300); Tarigan, Kontan (26642207600); Damar, Stenlly (60510350000); Khuzaimah (60511662000); Mashadi, Mashadi (60248625800)",57199228056; 55579353500; 56012848400; 60394621300; 60510614300; 26642207600; 60510350000; 60511662000; 60248625800,2026,0,10.26554/sti.2026.11.2.447-456,https://www.scopus.com/pages/publications/105033270730?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Oufkir N.; Elhaid M.; Ameggouz M.; Sebhaoui J.; Van Meervelt L.; Chkirate K.; Essassi E.M.; Chaouiki A.; Lazrak F.,"Oufkir, Noureddine (59708976800); Elhaid, M'bark (59371819900); Ameggouz, Mouna (58222391300); Sebhaoui, Jihad (57192958440); Van Meervelt, Luc (56261670500); Chkirate, Karim (14832287400); Essassi, El Mokhtar (7005744476); Chaouiki, Abdelkarim (57195574848); Lazrak, Fatima (6506088120)",59708976800; 59371819900; 58222391300; 57192958440; 56261670500; 14832287400; 7005744476; 57195574848; 6506088120,2025,2,10.1016/j.molliq.2025.128258,https://www.scopus.com/pages/publications/105012477765?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Zakiyyah S.; Lestariningsih T.; Rifai A.; Ratri C.; Sabrina Q.; Subhan A.; Priyono S.; Dzulqornain M.; Izha M.Y.,"Zakiyyah, Salsabila (57205203024); Lestariningsih, Titik (56815016500); Rifai, Abdulloh (57219250051); Ratri, Christinrina (56815119000); Sabrina, Qolby (57190942327); Subhan, Achmad (55899659200); Priyono, Slamet (55898208000); Dzulqornain, Muhammad (57201999883); Izha, Muchtazar Yusril (57981268500)",57205203024; 56815016500; 57219250051; 56815119000; 57190942327; 55899659200; 55898208000; 57201999883; 57981268500,2022,2,10.1063/5.0107428,https://www.scopus.com/pages/publications/85142624893?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Zhang Q.; Hua Y.,"Zhang, Qibo (7406719799); Hua, Yixin (55143248700)",7406719799; 55143248700,2012,4,10.1002/sia.4937,https://www.scopus.com/pages/publications/84865248830?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Bandeira M.C.E.; Crayston J.A.; Franco C.V.,"Bandeira, M.C.E. (55838171200); Crayston, J.A. (6701703354); Franco, C.V. (7103081320)",55838171200; 6701703354; 7103081320,2006,1,10.4028/0-87849-423-5.72,https://www.scopus.com/pages/publications/38449097917?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Hussein R.O.; Nie X.; Northwood D.O.,"Hussein, R.O. (35723987600); Nie, X. (9273556100); Northwood, D.O. (7101817855)",35723987600; 9273556100; 7101817855,2013,1,,https://www.scopus.com/pages/publications/84914693565?origin=resultslist,skipped,,not_processed_stage2,,dropped — skipped
Wang Y.; Wang X.,"Wang, Yi (10641308400); Wang, Xin (57218518556)",10641308400; 57218518556,2008,4,10.1149/1.2994178,https://www.scopus.com/pages/publications/54949092906?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Kumar G.S.P.; Keshavamurthy R.; Kumari P.; Manjoth S.; Kavya J.T.,"Kumar, G.S. Pradeep (57214847846); Keshavamurthy, R. (6506959389); Kumari, Prachi (57191976230); Manjoth, S. (57191976444); Kavya, J.T. (57191975697)",57214847846; 6506959389; 57191976230; 57191976444; 57191975697,2019,5,10.1063/1.5092891,https://www.scopus.com/pages/publications/85063252595?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Appiah A.N.S.; Batalha G.F.; Adamiak M.,"Appiah, Augustine Nana Sekyi (57874720000); Batalha, Gilmar Ferreira (15818894800); Adamiak, Marcin (6701779825)",57874720000; 15818894800; 6701779825,2024,2,10.1016/j.apsusc.2024.160320,https://www.scopus.com/pages/publications/85193569795?origin=resultslist,passed_stage1,"impedance, nyquist",dropped_stage2,,dropped — no OCR keywords (stage 2)
Li X.; Lu G.; Luo H.; Jia Q.; Li Z.; Wang Y.; Li H.,"Li, Xin (57384305800); Lu, Gaifen (57223310868); Luo, Hongxin (57224110287); Jia, Qingqing (60170379300); Li, Zhike (57196422872); Wang, Yong (57766893300); Li, Haiyan (57188819703)",57384305800; 57223310868; 57224110287; 60170379300; 57196422872; 57766893300; 57188819703,2026,1,10.1016/j.triboint.2025.111349,https://www.scopus.com/pages/publications/105020974816?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Jaffar Sidek N.I.A.; Solehah Hussein S.N.; Osman S.A.; Ourdjini A.; Osman S.A.,"Jaffar Sidek, Nur Izzah Atirah (59464765600); Solehah Hussein, Siti Nurthoiyibatul (59464924900); Osman, Shahrul Azmir (36070051400); Ourdjini, Ali (6508347247); Osman, Saliza Azlina (57217986659)",59464765600; 59464924900; 36070051400; 6508347247; 57217986659,2025,1,10.37934/aram.128.1.129137,https://www.scopus.com/pages/publications/85211471816?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Bovand D.; Abdollah-Pour H.; Mirzaee O.; Bagherifard S.,"Bovand, Davoud (55313679700); Abdollah-Pour, Hassan (57222573165); Mirzaee, Omid (23974974600); Bagherifard, Sara (55666254100)",55313679700; 57222573165; 23974974600; 55666254100,2022,3,10.3390/ma15103533,https://www.scopus.com/pages/publications/85130706137?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Savaloni H.; Karami R.; Bahari H.S.; Abdi F.,"Savaloni, Hadi (6602503212); Karami, Rezvan (57217164851); Bahari, Helma Sadat (55428852900); Abdi, Fateme (57219930016)",6602503212; 57217164851; 55428852900; 57219930016,2020,3,10.1088/1674-1056/ab7d97,https://www.scopus.com/pages/publications/85086579671?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Zhang B.; Zhang L.; Wu S.; Peng X.; Ouyang X.; Liao B.; Zhang X.,"Zhang, Bo (59844710700); Zhang, Lan (58853396600); Wu, Shuai (57300572800); Peng, Xue (59298040000); Ouyang, Xiaoping (9633279400); Liao, Bin (59654344800); Zhang, Xu (55715592400)",59844710700; 58853396600; 57300572800; 59298040000; 9633279400; 59654344800; 55715592400,2025,2,10.3390/coatings15101136,https://www.scopus.com/pages/publications/105020168984?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Srividya C.; Moskowitz I.; Babu S.V.,"Srividya, C. (6602089553); Moskowitz, I. (7003285343); Babu, S.V. (8065383800)",6602089553; 7003285343; 8065383800,1999,5,10.1557/JMR.1999.0287,https://www.scopus.com/pages/publications/0032687316?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Riaz K.; Imran Ali F.; Arslan Wasim A.; Rafique F.; Naveed Javed M.; Abid Ali S.; Ali Hashmi I.,"Riaz, Kashif (59657099300); Imran Ali, Firdous (18633701400); Arslan Wasim, Agha (54386238500); Rafique, Faisal (58778834400); Naveed Javed, Muhammad (58773093800); Abid Ali, Syed (36122450700); Ali Hashmi, Imran (57193668192)",59657099300; 18633701400; 54386238500; 58778834400; 58773093800; 36122450700; 57193668192,2024,3,10.1016/j.molliq.2023.123704,https://www.scopus.com/pages/publications/85180562094?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Jin Z.; Yan J.; Pang B.; Chen Y.; Li M.; Song X.,"Jin, Zuquan (8359513300); Yan, Jie (60174613800); Pang, Bo (56573563000); Chen, Yidong (57204478655); Li, Mengyuan (57484197000); Song, Xiaoyun (57484371600)",8359513300; 60174613800; 56573563000; 57204478655; 57484197000; 57484371600,2026,0,10.1016/j.colsurfa.2026.140116,https://www.scopus.com/pages/publications/105031184701?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Godavarthi S.; Porcayo-Calderon J.; Vazquez-Velez E.; Casales-Diaz M.; Ortega-Toledo D.M.; Martinez-Gomez L.,"Godavarthi, S. (55202115100); Porcayo-Calderon, J. (6602985994); Vazquez-Velez, E. (15747030900); Casales-Diaz, M. (56369556600); Ortega-Toledo, D.M. (56013727900); Martinez-Gomez, L. (56628393300)",55202115100; 6602985994; 15747030900; 56369556600; 56013727900; 56628393300,2015,3,10.1155/2015/356027,https://www.scopus.com/pages/publications/84949939628?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Shinde V.; Sainkar S.R.; Patil P.P.,"Shinde, Vandana (7006697517); Sainkar, S.R. (57211023180); Patil, P.P. (35330474900)",7006697517; 57211023180; 35330474900,2005,3,,https://www.scopus.com/pages/publications/33244494260?origin=resultslist,skipped,,not_processed_stage2,,dropped — skipped
Hyjek P.; Stępień M.; Kowalik R.; Sulima I.,"Hyjek, Paweł (35263965700); Stępień, Michał (57196918070); Kowalik, Remigiusz (23976028600); Sulima, Iwona (15053712000)",35263965700; 57196918070; 23976028600; 15053712000,2023,4,10.3390/ma16051907,https://www.scopus.com/pages/publications/85149884231?origin=resultslist,no_xml,,not_processed_stage2,,dropped — no_xml
Deev A.; Connor J.N.; Clegg R.; Hoare G.; Druskovich D.,"Deev, A. (57198108780); Connor, J.N. (7401851730); Clegg, R. (56452582600); Hoare, G. (55429774500); Druskovich, D. (6505727668)",57198108780; 7401851730; 56452582600; 55429774500; 6505727668,2005,2,,https://www.scopus.com/pages/publications/84867868192?origin=resultslist,skipped,,not_processed_stage2,,dropped — skipped
